,Unnamed: 0,No,Category,SubCategory,Post,HateSpeech,PreprocessedToken,Representation
1283,1299,1095,Race,Chinese,They can't be trusted.,1,"['differ', 'trusted']","[1873, 1169, 79, 1179, 845, 74, 879, 846, 27, 1789]"
1284,1300,1096,Race,Multiple,deserved on getting killed in 513,1,"['deserved', 'getting', 'killed']","[159, 202, 383, 1599, 2378, 337, 340, 56, 1875, 261]"
1285,1301,1097,Race,Malay,"Borneo people are dumb af, no wonder they keep drinking politician piss",1,"['borneo', 'people', 'dumb', 'af', 'wonder', 'keep', 'drinking', 'politician', 'piss']","[36, 0, 747, 702, 605, 1089, 700, 2821, 704, 27]"
1286,1302,1098,Race,Multiple,Chinese and Indians got here because they purchased IC.,1,"['chinese', 'indians', 'got', 'purchased', 'ic']","[682, 150, 1386, 1378, 1375, 383, 142, 1663, 2032, 1383]"
1287,1303,1099,Race,Multiple,so we should be okay with chinese and indian buying ic?,1,"['okay', 'chinese', 'indian', 'buying', 'ic']","[682, 150, 1386, 1378, 1375, 383, 142, 1663, 2032, 1383]"
1288,1304,1100,Race,Chinese,Now you go sleep ching chong,1,"['go', 'sleep', 'ching', 'chong']","[174, 190, 418, 18, 1272, 1229, 27, 382, 603, 228]"
1289,1305,1101,Race,Chinese,here we go shes barking woof woof,1,"['go', 'shes', 'barking', 'woof', 'woof']","[2606, 1025, 839, 1598, 56, 174, 266, 1069, 953, 1162]"
1290,1306,1102,Race,Chinese,"Okay pendatang anjing anak haram, go back to your original nation.",1,"['okay', 'pendatang', 'anjing', 'anak', 'haram', 'go', 'back', 'original', 'nation']","[537, 1687, 313, 499, 830, 2020, 55, 21, 1272, 16]"
1291,1307,1102,Race,Chinese,Your ancestors is a disgrace to your original nation.,1,"['ancestors', 'disgrace', 'original', 'nation']","[537, 1687, 313, 499, 830, 2020, 55, 21, 1272, 16]"
1292,1308,1102,Race,Chinese,"Just some broke, un patriotic, slave to money.",1,"['broke', 'un', 'patriotic', 'slave', 'money']","[0, 29, 146, 19, 3, 174, 692, 157, 81, 55]"
1293,1309,1102,Race,Chinese,Left original nation to come to Malaya just to stay as pendatang until now.,1,"['left', 'original', 'nation', 'come', 'malaya', 'stay', 'pendatang']","[6, 23, 265, 3, 894, 228, 2976, 2244, 1797, 1083]"
1294,1310,1102,Race,Chinese,You people are jst like bangladeshi,1,"['people', 'jst', 'like', 'bangladeshi']","[28, 3, 1030, 242, 939, 1223, 1506, 505, 404, 39]"
1295,1311,1103,Race,Chinese,Shut up pendatang,1,"['shut', 'pendatang']","[858, 27, 280, 509, 1254, 390, 703, 81, 710, 720]"
1296,1312,1104,Race,Chinese,Cincong hating always,1,"['cincong', 'hating']","[1417, 2128, 876, 218, 675, 674, 448, 1797, 452, 1138]"
1297,1314,1105,Race,Indian,"If I ever came across any Mainlander Indian Lindu especially here in my homeland which a lot of them are present, I'm gonna beat the hell out of them until I managed to fulfill my entire satisfaction.",1,"['came', 'across', 'mainlander', 'indian', 'lindu', 'especially', 'homeland', 'lot', 'present', 'beat', 'hell', 'managed', 'fulfill', 'entire', 'satisfaction']","[142, 309, 324, 256, 387, 246, 2015, 953, 2104, 2696]"
1298,1315,1105,Race,Indian,These ppl aren't humans,1,"['ppl', 'humans']","[481, 2949, 282, 1656, 1745, 1335, 195, 2560, 523, 984]"
1299,1316,1106,Race,Indian,People!,1,['people'],"[28, 3, 1030, 242, 939, 1223, 1506, 505, 404, 39]"
1300,1317,1106,Race,Indian,We have a real problem here.,1,"['real', 'problem']","[1179, 575, 202, 55, 107, 720, 2343, 2114, 215, 1002]"
1301,1318,1106,Race,Indian,Nothing is safe less poop in the Jeetland.,1,"['nothing', 'safe', 'less', 'poop', 'jeetland']","[280, 894, 526, 1127, 174, 501, 1476, 28, 1691, 1549]"
1302,1319,1107,Race,Indian,These indians are not humans,1,"['indians', 'humans']","[6, 23, 265, 3, 894, 228, 2976, 2244, 1797, 1083]"
1303,1320,1108,Race,Chinese,go die lah chinese,1,"['go', 'die', 'chinese']","[0, 29, 146, 19, 3, 174, 692, 157, 81, 55]"
1304,1321,1109,Race,Indian,keling anak babi,1,"['keling', 'anak', 'babi']","[689, 625, 698, 694, 924, 142, 320, 627, 215, 408]"
1305,1322,1110,Race,Indian,Pajeets mad,1,"['pajeets', 'mad']","[83, 285, 4, 27, 1589, 288, 184, 16, 173, 1097]"
1306,1323,1111,Race,Indian,Diamlah kering.,1,"['diamlah', 'kering']","[83, 285, 4, 27, 1589, 288, 184, 16, 173, 1097]"
1307,1324,1111,Race,Indian,Keep blaming us on everything.,1,"['keep', 'blaming', 'everything']","[45, 154, 927, 2039, 343, 2285, 929, 928, 375, 561]"
1308,1325,1111,Race,Indian,You cannot find kering girl ah?,1,"['lose', 'kering', 'girl', 'ah']","[33, 219, 14, 852, 2266, 3, 1047, 168, 1167, 224]"
1309,1326,1111,Race,Indian,Your heart is as dark as your face,1,"['heart', 'dark', 'face']","[481, 2949, 282, 1656, 1745, 1335, 195, 2560, 523, 984]"
1310,1327,1112,Race,Chinese,After 60 years Chinese still fail to assimilinate.,1,"['years', 'chinese', 'fail', 'assimilinate']","[0, 29, 146, 19, 3, 174, 692, 157, 81, 55]"
1311,1328,1112,Race,Chinese,Should be deported.,1,['deported'],"[83, 285, 4, 27, 1589, 288, 184, 16, 173, 1097]"
1312,1329,1113,Race,Indian,EVERY SINGLE ONE OF YOU are the problem,1,"['every', 'single', 'one', 'problem']","[219, 91, 102, 215, 275, 280, 281, 278, 97, 919]"
1313,1330,1114,Race,Foreigner,Expel him from Malaysia immediately,1,"['expel', 'malaysia', 'immediately']","[86, 315, 1049, 2879, 1647, 2173, 2369, 309, 1296, 2172]"
1314,1331,1115,Race,Indian,"If you fail your BM in SPM, you can go back to India already.",1,"['fail', 'bm', 'spm', 'go', 'back', 'india']","[174, 190, 418, 18, 1272, 1229, 27, 382, 603, 228]"
1315,1332,1116,Race,Multiple,"Dont care, if u cnt speak bm, u not worthy to become a malaysian",1,"['care', 'speak', 'bm', 'unworthy', 'become', 'malaysian']","[584, 1508, 1924, 1311, 3145, 456, 864, 518, 194, 196]"
1316,1333,1117,Race,Chinese,Chinese are going to flood in our country with fake ICs,1,"['chinese', 'going', 'flood', 'country', 'fake', 'ics']","[246, 226, 55, 19, 975, 219, 461, 458, 453, 81]"
1317,1334,1118,Religion,Multiple,Religious people have low IQ,1,"['religious', 'people', 'low', 'iq']","[255, 1040, 260, 445, 3, 2253, 251, 406, 258, 215]"
1318,1335,1119,Race,Chinese,We Malays were forced to accept Chinese when British brought them over.,1,"['malays', 'forced', 'accept', 'chinese', 'british', 'brought']","[6, 23, 265, 3, 894, 228, 2976, 2244, 1797, 1083]"
1319,1336,1120,Race,Chinese,what is the problem with you mrs covid wuhan,1,"['problem', 'mrs', 'covid', 'wuhan']","[1643, 497, 1644, 904, 1603, 1642, 1601, 418, 1645, 173]"
1320,1337,1121,Race,Chinese,Chinese are collosially dirty,1,"['chinese', 'collosially', 'dirty']","[0, 29, 146, 19, 3, 174, 692, 157, 81, 55]"
1321,1338,1122,Race,Chinese,Most Chinese people are just bad people.,1,"['chinese', 'people', 'bad', 'people']","[28, 3, 1030, 242, 939, 1223, 1506, 505, 404, 39]"
1322,1340,1123,Race,Indian,"Indians are not very smart people, they don't know how to govern themselves.",1,"['indians', 'smart', 'people', 'ignore', 'govern']","[26, 672, 3, 16, 1323, 703, 107, 240, 280, 1035]"
1323,1341,1123,Race,Indian,Pathetic.,1,['pathetic'],"[83, 285, 4, 27, 1589, 288, 184, 16, 173, 1097]"
1324,1342,1124,Race,Chinese,yellow covid mf love to sleep on floor in public transport,1,"['yellow', 'covid', 'mf', 'love', 'sleep', 'floor', 'public', 'transport']","[584, 1508, 1924, 1311, 3145, 456, 864, 518, 194, 196]"
1325,1343,1125,Race,Indian,"Indians love playing in mud, typical indian behaviour",1,"['indians', 'love', 'playing', 'mud', 'typical', 'indian', 'behaviour']","[2182, 874, 1529, 27, 28, 263, 264, 1126, 25, 73]"
1326,1344,1126,Race,Indian,Pajeet have a clear look at this u cow piss drinker will die of eating cow dung someday,1,"['pajeet', 'clear', 'look', 'cow', 'piss', 'drinker', 'die', 'eating', 'cow', 'dung', 'someday']","[468, 332, 475, 3, 239, 2896, 381, 1187, 203, 1324]"
1327,1345,1127,Race,Chinese,Stupid China people,1,"['stupid', 'china', 'people']","[761, 2970, 628, 120, 376, 1659, 1433, 574, 2929, 2846]"
1328,1346,1128,Race,Foreigner,fuck off mat salleh and dont come back here again,1,"['fuck', 'mat', 'salleh', 'come', 'back']","[174, 190, 418, 18, 1272, 1229, 27, 382, 603, 228]"
1329,1347,1129,Race,Indian,Indians.,1,['indians'],"[6, 23, 265, 3, 894, 228, 2976, 2244, 1797, 1083]"
1330,1348,1129,Race,Indian,Disgusting human beings.,1,"['disgusting', 'human', 'beings']","[1117, 32, 1017, 231, 15, 523, 1227, 1801, 1038, 564]"
1331,1349,1130,Race,Foreigner,You are a zionist dog.,1,"['zionist', 'dog']","[304, 228, 1325, 267, 127, 1191, 323, 1970, 999, 2008]"
1332,1350,1130,Race,Foreigner,No manners and ruining our country image.,1,"['manners', 'ruining', 'country', 'image']","[1008, 2849, 619, 1293, 589, 40, 202, 16, 59, 3]"
1333,1351,1131,Religion,Christianity,There's no place for Christians in Muslim countries,1,"['divest', 'christians', 'muslim', 'countries']","[202, 40, 3, 29, 2310, 923, 131, 27, 142, 56]"
1334,1352,1132,Race,Indian,that's more than enough to prove that indians are not real malaysians,1,"['enough', 'prove', 'indians', 'real', 'malaysians']","[1873, 1169, 79, 1179, 845, 74, 879, 846, 27, 1789]"
1335,1353,1133,Race,Chinese,"Chinese assholes, Malaysia is a Malay country, we don't want you",1,"['chinese', 'assholes', 'malaysia', 'malay', 'country']","[56, 19, 27, 50, 425, 896, 86, 55, 543, 65]"
1336,1354,1134,Race,Multiple,You Chinese and Indians should be grateful that we let some of you enter UITM,1,"['chinese', 'indians', 'grateful', 'let', 'enter', 'uitm']","[6, 23, 265, 3, 894, 228, 2976, 2244, 1797, 1083]"
1337,1355,1135,Race,Multiple,The minorities should not try to challenge our narratives.,1,"['minorities', 'try', 'challenge', 'narratives']","[234, 55, 185, 807, 1761, 572, 588, 2035, 163, 2443]"
1338,1356,1135,Race,Multiple,We will always be correct and they will be wrong.,1,"['correct', 'wrong']","[234, 55, 185, 807, 1761, 572, 588, 2035, 163, 2443]"
1339,1357,1136,Race,Multiple,"If you're not Malay, it's best you stay out of this discussion.",1,"['malay', 'best', 'stay', 'discussion']","[759, 1545, 1067, 933, 27, 1804, 287, 405, 817, 1944]"
1340,1358,1137,Race,Chinese,All Chinese are bastards,1,"['chinese', 'bastards']","[0, 29, 146, 19, 3, 174, 692, 157, 81, 55]"
1341,1359,1138,Race,Foreigner,Foreigners are not fit to comment on Malaysia's affairs,1,"['foreigners', 'fit', 'comment', 'malaysia', 'affairs']","[2606, 1025, 839, 1598, 56, 174, 266, 1069, 953, 1162]"
1342,1360,1139,Race,Foreigner,Another mat salleh bodoh,1,"['another', 'mat', 'salleh', 'bodoh']","[0, 29, 146, 19, 3, 174, 692, 157, 81, 55]"
1343,1361,1140,Race,Malay,"Malays will rather die than to do haram thing, this prove that their mentality hasn't changed for the last 200 years",1,"['malays', 'rather', 'die', 'haram', 'thing', 'prove', 'mentality', 'changed', 'last', 'years']","[246, 226, 55, 19, 975, 219, 461, 458, 453, 81]"
1344,1362,1141,Race,Chinese,Go back to Communist China la,1,"['go', 'back', 'communist', 'china', 'la']","[174, 190, 418, 18, 1272, 1229, 27, 382, 603, 228]"
1345,1363,1142,Race,Indian,Pajeet still pajeet no matter what nationalities,1,"['pajeet', 'pajeet', 'matter', 'nationalities']","[468, 332, 475, 3, 239, 2896, 381, 1187, 203, 1324]"
1346,1364,1143,Race,Indian,Why are Indians even in Malaysia.,1,"['indians', 'malaysia']","[6, 23, 265, 3, 894, 228, 2976, 2244, 1797, 1083]"
1347,1365,1143,Race,Indian,Should be deported,1,['deported'],"[83, 285, 4, 27, 1589, 288, 184, 16, 173, 1097]"
1348,1366,1144,Race,Malay,"These malays better die, so they stop hurting others",1,"['malays', 'better', 'die', 'stop', 'hurting', 'others']","[0, 29, 146, 19, 3, 174, 692, 157, 81, 55]"
1349,1367,1145,Race,Malay,"Malays will go extinct soon, don't need to worry about them in future",1,"['malays', 'go', 'extinct', 'soon', 'obviate', 'worry', 'future']","[197, 174, 363, 19, 1916, 1445, 3, 1259, 1824, 27]"
1350,1368,1146,Race,Malay,Malays produce baby as much as baby piglets,1,"['malays', 'produce', 'baby', 'much', 'baby', 'piglets']","[336, 194, 144, 1686, 1631, 28, 902, 300, 591, 27]"
1351,1369,1147,Race,Multiple,Eliminate the SJK schools,1,"['eliminate', 'sjk', 'schools']","[197, 174, 363, 19, 1916, 1445, 3, 1259, 1824, 27]"
1352,1370,1148,Race,Foreigner," If you can't speak Bahasa Malaysia, don't even think about obtaining our National ID.",1,"['speak', 'bahasa', 'malaysia', 'think', 'obtaining', 'national', 'id']","[33, 219, 14, 852, 2266, 3, 1047, 168, 1167, 224]"
1353,1371,1149,Race,Chinese,cibai chinese got many voice,1,"['cibai', 'chinese', 'got', 'many', 'voice']","[0, 29, 146, 19, 3, 174, 692, 157, 81, 55]"
1354,1372,1150,Race,Indian,Indians = Poop,1,"['indians', 'poop']","[6, 23, 265, 3, 894, 228, 2976, 2244, 1797, 1083]"
1355,1373,1151,Race,Malay,Malays all act like that sohai,1,"['malays', 'act', 'like', 'sohai']","[202, 40, 3, 29, 2310, 923, 131, 27, 142, 56]"
1356,1374,1152,Race,Malay,Someone stop these animals from ruining our country,1,"['someone', 'stop', 'animals', 'ruining', 'country']","[1008, 2849, 619, 1293, 589, 40, 202, 16, 59, 3]"
1357,1375,1153,Race,Chinese,I hope the Indonesian killings on Chinese happens again in Malaysia,1,"['hope', 'indonesian', 'killings', 'chinese', 'happens', 'malaysia']","[27, 2031, 591, 226, 426, 50, 19, 526, 215, 2509]"
1358,1376,1154,Race,Malay,"Malays always act so brave while talking, but when there's any problem they always run away",1,"['malays', 'act', 'brave', 'talking', 'problem', 'run', 'away']","[142, 309, 324, 256, 387, 246, 2015, 953, 2104, 2696]"
1359,1377,1155,Race,Malay,"Malays lazy at doing jobs, only know how to complain and protest",1,"['malays', 'lazy', 'jobs', 'know', 'complain', 'protest']","[240, 195, 611, 79, 3, 1190, 569, 894, 85, 1191]"
1360,1378,1156,Race,Malay,Those who lives in cave and on tree finally come out to sleep on roadside,1,"['lives', 'cave', 'tree', 'finally', 'come', 'sleep', 'roadside']","[1446, 838, 272, 2855, 880, 1840, 902, 21, 232, 575]"
1361,1379,1157,Race,Indian,disgusting sanghi pig,1,"['disgusting', 'sanghi', 'pig']","[1117, 32, 1017, 231, 15, 523, 1227, 1801, 1038, 564]"
1362,1380,1158,Race,Malay,"Malays are so stupid, only pray never work",1,"['malays', 'stupid', 'pray', 'work']","[56, 19, 27, 50, 425, 896, 86, 55, 543, 65]"
1363,1381,1159,Race,Foreigner,God will destroy the Jew race,1,"['god', 'destroy', 'jew', 'race']","[280, 894, 526, 1127, 174, 501, 1476, 28, 1691, 1549]"
1364,1382,1160,Race,Malay,"Malays act like terrorists, no wonder they are so primitive",1,"['malays', 'act', 'like', 'terrorists', 'wonder', 'primitive']","[202, 40, 3, 29, 2310, 923, 131, 27, 142, 56]"
1365,1383,1161,Race,Indian,We must cut off these pajeets' heads,1,"['must', 'cut', 'pajeets', 'heads']","[845, 202, 1076, 95, 2949, 1532, 1179, 2200, 86, 237]"
1366,1384,1162,Race,Malay,May god show no mercy to Malays,1,"['may', 'god', 'show', 'mercilessness', 'malays']","[56, 19, 27, 50, 425, 896, 86, 55, 543, 65]"
1367,1385,1163,Religion,Islam,Lots of monkeys appear during Ramadan,1,"['lots', 'monkeys', 'appear', 'ramadan']","[845, 202, 1076, 95, 2949, 1532, 1179, 2200, 86, 237]"
1368,1386,1164,Race,Chinese,This is Malaysia!,1,['malaysia'],"[56, 19, 27, 50, 425, 896, 86, 55, 543, 65]"
1369,1387,1164,Race,Chinese,Malay land!,1,"['malay', 'land']","[27, 2031, 591, 226, 426, 50, 19, 526, 215, 2509]"
1370,1388,1164,Race,Chinese,Not China!,1,['china'],"[761, 2970, 628, 120, 376, 1659, 1433, 574, 2929, 2846]"
1371,1389,1164,Race,Chinese,Speak Malay!,1,"['speak', 'malay']","[27, 2031, 591, 226, 426, 50, 19, 526, 215, 2509]"
1372,1390,1164,Race,Chinese,You Chinese Pig!,1,"['chinese', 'pig']","[0, 29, 146, 19, 3, 174, 692, 157, 81, 55]"
1373,1391,1165,Race,Indian,Fuck off to India and get raped,1,"['fuck', 'india', 'get', 'raped']","[197, 174, 363, 19, 1916, 1445, 3, 1259, 1824, 27]"
1374,1392,1166,Race,Indian,Dirt blood,1,"['dirt', 'blood']","[255, 1040, 260, 445, 3, 2253, 251, 406, 258, 215]"
1375,1393,1167,Race,Chinese,Dog and cat eaters.,1,"['dog', 'cat', 'eaters']","[304, 228, 1325, 267, 127, 1191, 323, 1970, 999, 2008]"
1376,1394,1167,Race,Chinese,So disgusting.,1,['disgusting'],"[1117, 32, 1017, 231, 15, 523, 1227, 1801, 1038, 564]"
1377,1395,1167,Race,Chinese,Go away.,1,"['go', 'away']","[335, 82, 2192, 688, 174, 1251, 37, 19, 85, 3]"
1378,1396,1168,Race,Malay,I don't want to work with Malay,1,"['work', 'malay']","[56, 19, 27, 50, 425, 896, 86, 55, 543, 65]"
1379,1397,1169,Race,Foreigner,Speaking English like you think you are white people?,1,"['speaking', 'english', 'like', 'think', 'white', 'people']","[16, 383, 1881, 338, 2120, 2552, 1163, 805, 2226, 1581]"
1380,1398,1169,Race,Foreigner,This is malaysia not AMERICA,1,"['malaysia', 'america']","[56, 19, 27, 50, 425, 896, 86, 55, 543, 65]"
1381,1399,1170,Race,Malay,Oh Malay ah?,1,"['oh', 'malay', 'ah']","[1873, 1169, 79, 1179, 845, 74, 879, 846, 27, 1789]"
1382,1400,1170,Race,Malay,They damn cb.,1,"['damn', 'cb']","[2182, 874, 1529, 27, 28, 263, 264, 1126, 25, 73]"
1383,1401,1170,Race,Malay,They lie and cheat you of your money!,1,"['lie', 'cheat', 'money']","[0, 29, 146, 19, 3, 174, 692, 157, 81, 55]"
1384,1402,1170,Race,Malay,We CHINESE must stick up for one another.,1,"['chinese', 'must', 'stick', 'one', 'another']","[219, 91, 102, 215, 275, 280, 281, 278, 97, 919]"
1385,1403,1170,Race,Malay,I never let Malay people in my car.,1,"['let', 'malay', 'people', 'car']","[27, 2031, 591, 226, 426, 50, 19, 526, 215, 2509]"
1386,1404,1170,Race,Malay,I don't like them.,1,['like'],"[2008, 3, 620, 201, 16, 756, 752, 498, 841, 2126]"
1387,1405,1171,Race,Malay,Malay dogs bark loud,1,"['malay', 'dogs', 'bark', 'loud']","[36, 0, 747, 702, 605, 1089, 700, 2821, 704, 27]"
1388,1406,1172,Religion,Christianity,I will expel the Christians and will not leave anyone but Muslims.,1,"['expel', 'christians', 'leave', 'anyone', 'muslims']","[86, 315, 1049, 2879, 1647, 2173, 2369, 309, 1296, 2172]"
1389,1407,1173,Race,Indian,All Indian girls are prosistutes,1,"['indian', 'girls', 'prosistutes']","[142, 309, 324, 256, 387, 246, 2015, 953, 2104, 2696]"
1390,1408,1174,Religion,Multiple,If a kafir hits a muslim he must be killed,1,"['kafir', 'hits', 'muslim', 'must', 'killed']","[845, 202, 1076, 95, 2949, 1532, 1179, 2200, 86, 237]"
1391,1409,1175,Race,Malay,Malays are not human.,1,"['malays', 'nonhuman']","[56, 19, 27, 50, 425, 896, 86, 55, 543, 65]"
1392,1410,1175,Race,Malay,They are beasts.,1,['beasts'],"[83, 285, 4, 27, 1589, 288, 184, 16, 173, 1097]"
1393,1411,1176,Religion,Islam,All children of Muslims are animals,1,"['children', 'muslims', 'animals']","[86, 315, 1049, 2879, 1647, 2173, 2369, 309, 1296, 2172]"
