,Unnamed: 0,No,Category,SubCategory,Post,HateSpeech,PreprocessedToken,Representation
1368,1368,1146,Race,Malay,Malays produce baby as much as baby piglets,1,"['always', 'produce', 'baby', 'much', 'baby', 'pellet']","['always', 'man', 'people', 'get', 'also', 'kiss', 'life', 'school', 'other', 'cult']"
1369,1369,1147,Race,Multiple,Eliminate the SJK schools,1,"['eliminate', 'school']","['always', 'man', 'people', 'get', 'also', 'kiss', 'life', 'school', 'other', 'cult']"
1370,1370,1148,Race,Foreigner," If you can't speak Bahasa Malaysia, don't even think about obtaining our National ID.",1,"['speak', 'even', 'think', 'obtain', 'national']","['worker', 'british', 'foreign', 'sector', 'work', 'local', 'private', 'citizen', 'want', 'always']"
1371,1371,1149,Race,Chinese,cibai chinese got many voice,1,"['get', 'many', 'voice']","['talk', 'call', 'conversation', 'aggressive', 'feel', 'interaction', 'bs', 'voice', 'uncomfortable', 'impression']"
1372,1372,1150,Race,Indian,Indians = Poop,1,['loop'],"['always', 'man', 'people', 'get', 'also', 'kiss', 'life', 'school', 'other', 'cult']"
1373,1373,1151,Race,Malay,Malays all act like that sohai,1,"['always', 'act', 'sofa']","['always', 'man', 'people', 'get', 'also', 'kiss', 'life', 'school', 'other', 'cult']"
1374,1374,1152,Race,Malay,Someone stop these animals from ruining our country,1,"['stop', 'animal', 'ruin', 'country']","['cow', 'pig', 'eat', 'rent', 'meat', 'pork', 'room', 'animal', 'breed', 'food']"
1375,1375,1153,Race,Chinese,I hope the Indonesian killings on Chinese happens again in Malaysia,1,"['hope', 'indonesian', 'killing', 'happen']","['malay', 'malaysian', 'malaysia', 'company', 'speak', 'stop', 'race', 'country', 'comment', 'cancer']"
1376,1376,1154,Race,Malay,"Malays always act so brave while talking, but when there's any problem they always run away",1,"['always', 'always', 'act', 'brave', 'talk', 'problem', 'always', 'run', 'away']","['talk', 'call', 'conversation', 'aggressive', 'feel', 'interaction', 'bs', 'voice', 'uncomfortable', 'impression']"
1377,1377,1155,Race,Malay,"Malays lazy at doing jobs, only know how to complain and protest",1,"['always', 'lazy', 'job', 'know', 'complain', 'protest']","['boycott', 'protest', 'cheap', 'buy', 'product', 'complain', 'nonhall', 'fuel', 'historically', 'essential']"
1378,1378,1156,Race,Malay,Those who lives in cave and on tree finally come out to sleep on roadside,1,"['life', 'cave', 'tree', 'finally', 'come', 'sleep', 'roadside']","['always', 'man', 'people', 'get', 'also', 'kiss', 'life', 'school', 'other', 'cult']"
1379,1379,1157,Race,Indian,disgusting sanghi pig,1,"['sing', 'pig']","['cow', 'pig', 'eat', 'rent', 'meat', 'pork', 'room', 'animal', 'breed', 'food']"
1380,1380,1158,Race,Malay,"Malays are so stupid, only pray never work",1,"['always', 'stupid', 'pray', 'never', 'work']","['always', 'man', 'people', 'get', 'also', 'kiss', 'life', 'school', 'other', 'cult']"
1381,1381,1159,Race,Foreigner,God will destroy the Jew race,1,"['destroy', 'new', 'race']","['race', 'racism', 'assimilate', 'white', 'multiracial', 'outcast', 'play', 'group', 'call', 'cowardice']"
1382,1382,1160,Race,Malay,"Malays act like terrorists, no wonder they are so primitive",1,"['always', 'act', 'terrorist', 'wonder', 'primitive']","['always', 'man', 'people', 'get', 'also', 'kiss', 'life', 'school', 'other', 'cult']"
1383,1383,1161,Race,Indian,We must cut off these pajeets' heads,1,"['cut', 'parent', 'head']","['always', 'man', 'people', 'get', 'also', 'kiss', 'life', 'school', 'other', 'cult']"
1384,1384,1162,Race,Malay,May god show no mercy to Malays,1,"['show', 'mercilessness', 'always']","['christian', 'tetanic', 'mercilessness', 'stupid', 'mix', 'brainlet', 'irredeemably', 'circumcize', 'incompatible', 'illuminst']"
1385,1385,1163,Religion,Islam,Lots of monkeys appear during Ramadan,1,"['lot', 'monkey', 'appear']","['always', 'man', 'people', 'get', 'also', 'kiss', 'life', 'school', 'other', 'cult']"
1386,1386,1164,Race,Chinese,This is Malaysia!,1,[],"['hata', 'prove', 'banner', 'hoe', 'nice', 'show', 'even', '', '', '']"
1387,1387,1164,Race,Chinese,Malay land!,1,['land'],"['country', 'land', 'history', 'culture', 'back', 'go', 'write', 'run', 'original', 'manner']"
1388,1388,1164,Race,Chinese,Not China!,1,[],"['hata', 'prove', 'banner', 'hoe', 'nice', 'show', 'even', '', '', '']"
1389,1389,1164,Race,Chinese,Speak Malay!,1,"['speak', 'malay']","['malay', 'malaysian', 'malaysia', 'company', 'speak', 'stop', 'race', 'country', 'comment', 'cancer']"
1390,1390,1164,Race,Chinese,You Chinese Pig!,1,['fig'],"['always', 'man', 'people', 'get', 'also', 'kiss', 'life', 'school', 'other', 'cult']"
1391,1391,1165,Race,Indian,Fuck off to India and get raped,1,"['get', 'rapid']","['always', 'man', 'people', 'get', 'also', 'kiss', 'life', 'school', 'other', 'cult']"
1392,1392,1166,Race,Indian,Dirt blood,1,"['dirt', 'blood']","['disgusting', 'birch', 'dirty', 'section', 'fuck', 'smell', 'sick', 'highly', 'street', 'dress']"
1393,1393,1167,Race,Chinese,Dog and cat eaters.,1,"['cat', 'eater']","['cow', 'pig', 'eat', 'rent', 'meat', 'pork', 'room', 'animal', 'breed', 'food']"
1394,1394,1167,Race,Chinese,So disgusting.,1,['disgusting'],"['disgusting', 'birch', 'dirty', 'section', 'fuck', 'smell', 'sick', 'highly', 'street', 'dress']"
1395,1395,1167,Race,Chinese,Go away.,1,['away'],"['back', 'leave', 'deport', 'go', 'alone', 'away', 'stay', 'angle', 'family', 'behind']"
1396,1396,1168,Race,Malay,I don't want to work with Malay,1,"['want', 'work', 'malay']","['malay', 'malaysian', 'malaysia', 'company', 'speak', 'stop', 'race', 'country', 'comment', 'cancer']"
1397,1397,1169,Race,Foreigner,Speaking English like you think you are white people?,1,"['speak', 'english', 'think', 'white', 'people']","['race', 'racism', 'assimilate', 'white', 'multiracial', 'outcast', 'play', 'group', 'call', 'cowardice']"
1398,1398,1169,Race,Foreigner,This is malaysia not AMERICA,1,[],"['hata', 'prove', 'banner', 'hoe', 'nice', 'show', 'even', '', '', '']"
1399,1399,1170,Race,Malay,Oh Malay ah?,1,[],"['hata', 'prove', 'banner', 'hoe', 'nice', 'show', 'even', '', '', '']"
1400,1400,1170,Race,Malay,They damn cb.,1,['damn'],"['always', 'man', 'people', 'get', 'also', 'kiss', 'life', 'school', 'other', 'cult']"
1401,1401,1170,Race,Malay,They lie and cheat you of your money!,1,"['lie', 'cheat', 'money']","['always', 'man', 'people', 'get', 'also', 'kiss', 'life', 'school', 'other', 'cult']"
1402,1402,1170,Race,Malay,We CHINESE must stick up for one another.,1,"['stick', 'one']","['woman', 'man', 'sex', 'female', 'feminist', 'look', 'want', 'marry', 'love', 'rate']"
1403,1403,1170,Race,Malay,I never let Malay people in my car.,1,"['never', 'let', 'malay', 'people', 'car']","['malay', 'malaysian', 'malaysia', 'company', 'speak', 'stop', 'race', 'country', 'comment', 'cancer']"
1404,1404,1170,Race,Malay,I don't like them.,1,[],"['hata', 'prove', 'banner', 'hoe', 'nice', 'show', 'even', '', '', '']"
1405,1405,1171,Race,Malay,Malay dogs bark loud,1,"['malay', 'dog', 'bark', 'loud']","['malay', 'malaysian', 'malaysia', 'company', 'speak', 'stop', 'race', 'country', 'comment', 'cancer']"
1406,1406,1172,Religion,Christianity,I will expel the Christians and will not leave anyone but Muslims.,1,"['christian', 'leave', 'muslim']","['muslim', 'islamic', 'believe', 'logic', 'eat', 'rape', 'christian', 'majority', 'interfere', 'blatantly']"
1407,1407,1173,Race,Indian,All Indian girls are prosistutes,1,"['indian', 'girl', 'prosistute']","['indian', 'pajeet', 'india', 'love', 'european', 'awareness', 'bangladeshi', 'booby', 'arrogant', 'video']"
1408,1408,1174,Religion,Multiple,If a kafir hits a muslim he must be killed,1,"['hair', 'hit', 'muslin', 'kill']","['hair', 'muslin', 'save', 'ban', 'person', 'name', 'thing', 'kill', 'make', 'call']"
1409,1409,1175,Race,Malay,Malays are not human.,1,"['always', 'nonhuman']","['always', 'man', 'people', 'get', 'also', 'kiss', 'life', 'school', 'other', 'cult']"
1410,1410,1175,Race,Malay,They are beasts.,1,['beast'],"['always', 'man', 'people', 'get', 'also', 'kiss', 'life', 'school', 'other', 'cult']"
1411,1411,1176,Religion,Islam,All children of Muslims are animals,1,"['child', 'animal']","['cow', 'pig', 'eat', 'rent', 'meat', 'pork', 'room', 'animal', 'breed', 'food']"
1412,1412,1177,Race,Chinese,You cannot marry Chinese.,1,['marry'],"['woman', 'man', 'sex', 'female', 'feminist', 'look', 'want', 'marry', 'love', 'rate']"
1413,1413,1177,Race,Chinese,Malay should only marry Malay.,1,"['marry', 'malay']","['malay', 'malaysian', 'malaysia', 'company', 'speak', 'stop', 'race', 'country', 'comment', 'cancer']"
1414,1414,1178,Religion,Multiple,Even the best of kafirs should be killed,1,"['even', 'good', 'hair', 'kill']","['hair', 'muslin', 'save', 'ban', 'person', 'name', 'thing', 'kill', 'make', 'call']"
1415,1415,1179,Race,Indian,Indians prefer sex with cows,1,"['prefer', 'sex', 'cow']","['cow', 'pig', 'eat', 'rent', 'meat', 'pork', 'room', 'animal', 'breed', 'food']"
1416,1416,1180,Religion,Hinduism,"If someone murders a flithy hindu, they should not be punished",1,"['murder', 'filthy', 'hindu', 'punish']","['hindu', 'hinduism', 'belief', 'early', 'sticky', 'beat', 'murder', 'follow', 'let', 'reputation']"
1417,1417,1181,Religion,Islam,Eating with a muslim is same thing as eating with a dog,1,"['eat', 'muslin', 'thing', 'eat', 'dog']","['hair', 'muslin', 'save', 'ban', 'person', 'name', 'thing', 'kill', 'make', 'call']"
1418,1418,1182,Religion,Multiple,Every muslim who spill the blood of kafir is doing the same as making a sacrifice to God,1,"['spill', 'blood', 'hair', 'make', 'sacrifice']","['hair', 'muslin', 'save', 'ban', 'person', 'name', 'thing', 'kill', 'make', 'call']"
1419,1419,1183,Religion,Christianity,Show no mercy to Christians.,1,"['mercilessness', 'christian']","['christian', 'tetanic', 'mercilessness', 'stupid', 'mix', 'brainlet', 'irredeemably', 'circumcize', 'incompatible', 'illuminst']"
1420,1420,1184,Religion,Hinduism,Murdering Hindus is like killing wild animals,1,"['murder', 'sinus', 'kill', 'wild', 'animal']","['always', 'man', 'people', 'get', 'also', 'kiss', 'life', 'school', 'other', 'cult']"
1421,1421,1185,Religion,Multiple,Muslims should be able to seize non-muslims property if they behave badly,1,"['able', 'seize', 'behave', 'badly']","['always', 'man', 'people', 'get', 'also', 'kiss', 'life', 'school', 'other', 'cult']"
1422,1422,1186,Race,Foreigner,"Jews love to steal, rob or take others' wives.",1,"['news', 'love', 'take', 'other', 'wife']","['woman', 'man', 'sex', 'female', 'feminist', 'look', 'want', 'marry', 'love', 'rate']"
1423,1423,1187,Religion,Islam,Muslim is animal in human form,1,"['slim', 'animal', 'human', 'form']","['slim', 'conflict', 'nation', 'destroy', 'well', 'bad', 'christian', 'kill', 'non', 'hair']"
1424,1424,1188,Religion,Islam,Islam is dumb.,1,['dumb'],"['always', 'man', 'people', 'get', 'also', 'kiss', 'life', 'school', 'other', 'cult']"
1425,1425,1188,Religion,Islam,They circumcize and worship something perverse,1,"['circumcize', 'worship', 'perverse']","['christian', 'tetanic', 'mercilessness', 'stupid', 'mix', 'brainlet', 'irredeemably', 'circumcize', 'incompatible', 'illuminst']"
1426,1426,1189,Religion,Islam,Muslims love to rewrite their history and claim that others are demons when they themselves are the real demons,1,"['love', 'write', 'history', 'claim', 'other', 'demon', 'real', 'demon']","['buddhist', 'buddha', 'worship', 'religion', 'temple', 'really', 'hinduism', 'demon', 'monk', 'statue']"
1427,1427,1190,Religion,Christianity,The godly thing for a muslim thing to do is to kill Christian idolaters,1,"['godly', 'thing', 'muslin', 'thing', 'kill', 'idolatry']","['hair', 'muslin', 'save', 'ban', 'person', 'name', 'thing', 'kill', 'make', 'call']"
1428,1428,1191,Religion,Multiple,"We, as Muslims, must hate the disbelievers greatly, consider them as enemies, and understand that they are our enemies no matter how they try to appear friendly or approach us.",1,"['disbelieve', 'greatly', 'consider', 'enemy', 'understand', 'enemy', 'matter', 'try', 'appear', 'friendly', 'approach']","['always', 'man', 'people', 'get', 'also', 'kiss', 'life', 'school', 'other', 'cult']"
1429,1429,1191,Religion,Multiple,"They are truly our enemies, enemies of Allah, enemies of the angels, enemies of the prophets, and enemies of the righteous.",1,"['truly', 'enemie', 'enemy', 'enemy', 'angel', 'enemy', 'prophet', 'enemy', 'righteous']","['always', 'man', 'people', 'get', 'also', 'kiss', 'life', 'school', 'other', 'cult']"
1430,1430,1191,Religion,Multiple,They are enemies even if they pretend to be friends.,1,"['enemy', 'even', 'pretend', 'friend']","['always', 'man', 'people', 'get', 'also', 'kiss', 'life', 'school', 'other', 'cult']"
1431,1431,1192,Religion,Multiple,"Expel the Buddhists, Hindus and Christians from Malaysia so that there will be none but Muslims",1,"['buddhist', 'sinus', 'christian', 'none', 'muslim']","['buddhist', 'buddha', 'worship', 'religion', 'temple', 'really', 'hinduism', 'demon', 'monk', 'statue']"
1432,1432,1193,Religion,Islam,Muslims love to wage wars on others.,1,"['love', 'wage', 'war', 'other']","['always', 'man', 'people', 'get', 'also', 'kiss', 'life', 'school', 'other', 'cult']"
1433,1433,1194,Religion,Christianity,Christians are such a brainlet monkey,1,"['christian', 'brainlet', 'monkey']","['christian', 'tetanic', 'mercilessness', 'stupid', 'mix', 'brainlet', 'irredeemably', 'circumcize', 'incompatible', 'illuminst']"
1434,1434,1195,Religion,Christianity,"Well, not a surprise, you evil creatures have no morals or conscience to begin with.",1,"['surprise', 'evil', 'creature', 'moral', 'conscience', 'begin']","['always', 'man', 'people', 'get', 'also', 'kiss', 'life', 'school', 'other', 'cult']"
1435,1435,1196,Religion,Islam,This is the mindset of Islamcucks who defend p*dophiles,1,"['islamcuck', 'defend', 'dophile']","['muslim', 'islamic', 'believe', 'logic', 'eat', 'rape', 'christian', 'majority', 'interfere', 'blatantly']"
1436,1436,1197,Religion,Islam,islam = cancer,1,['cancer'],"['always', 'man', 'people', 'get', 'also', 'kiss', 'life', 'school', 'other', 'cult']"
1437,1437,1198,Religion,Christianity,Jesus is the son of a whore,1,[],"['hata', 'prove', 'banner', 'hoe', 'nice', 'show', 'even', '', '', '']"
1438,1438,1199,Religion,Christianity,Jesus is a false messiah,1,['hessian'],"['unionist', 'agent', 'lie', 'genocide', 'antisemitism', 'bias', 'activist', 'enable', 'hessian', 'inject']"
1439,1439,1200,Religion,Christianity,Jesus is in hell right now boiing in a pit of hot excrement and semen,1,"['right', 'bow', 'pit', 'hot', 'excrement', 'semen']","['always', 'man', 'people', 'get', 'also', 'kiss', 'life', 'school', 'other', 'cult']"
1440,1440,1201,Race,Indian,I like Indians,0,['indian'],"['indian', 'pajeet', 'india', 'love', 'european', 'awareness', 'bangladeshi', 'booby', 'arrogant', 'video']"
1441,1441,1202,Religion,Hinduism,Every single aspect of Hinduism is satanic!,1,"['single', 'aspect', 'hinduism', 'tetanic']","['hindu', 'hinduism', 'belief', 'early', 'sticky', 'beat', 'murder', 'follow', 'let', 'reputation']"
1442,1442,1203,Religion,Christianity,We should destroy the Bible in solaridity for Palestine,1,"['destroy', 'solidity']","['always', 'man', 'people', 'get', 'also', 'kiss', 'life', 'school', 'other', 'cult']"
1443,1443,1204,Religion,Buddhism,It's perfectly fine for us to steal Buddhism belongings.,1,"['perfectly', 'fine', 'steal', 'buddhist', 'belonging']","['buddhist', 'buddha', 'worship', 'religion', 'temple', 'really', 'hinduism', 'demon', 'monk', 'statue']"
1444,1444,1204,Religion,Buddhism,They are not allowed to get mad at us anyways.,1,"['allow', 'get', 'mad', 'anyway']","['always', 'man', 'people', 'get', 'also', 'kiss', 'life', 'school', 'other', 'cult']"
1445,1445,1205,Religion,Islam,Pisslam!,1,[],"['hata', 'prove', 'banner', 'hoe', 'nice', 'show', 'even', '', '', '']"
1446,1446,1206,Religion,Islam,"Muslims believe in ethnic cleansing, and they also believe an eye for an eye.",1,"['believe', 'ethnic', 'cleansing', 'also', 'believe', 'eye', 'eye']","['always', 'man', 'people', 'get', 'also', 'kiss', 'life', 'school', 'other', 'cult']"
1447,1447,1207,Religion,Islam,Islam only believes in 1 way violence: they believe only Muslims can and �should� oppress and subjugate others.,1,"['believe', 'way', 'violence', 'believe', 'muslim', 'oppress', 'subjugate', 'other']","['muslim', 'islamic', 'believe', 'logic', 'eat', 'rape', 'christian', 'majority', 'interfere', 'blatantly']"
1448,1448,1207,Religion,Islam,They don't believe in an eye for an eye they only believe they should dominate the world.,1,"['believe', 'eye', 'believe', 'dominate', 'world']","['always', 'man', 'people', 'get', 'also', 'kiss', 'life', 'school', 'other', 'cult']"
